Unnamed: 0,RecipeDB Ingredient,Sueatable Ingredient,Similarity
14173,grape sport drink,GRAPE,0.8527003
14180,heirloom green bean,GREEN BEAN,0.94309664
14183,center salmon fillet,SALMON,0.86645347
14186,boston butt pork shoulder roast,PORK SAUSAGE,0.85307926
14190,rack lamb rib,LAMB WITH BONE,0.85965973
14196,slab baby back pork rib,PORK WITH BONE,0.86668384
14199,mutton shoulder,OAT,0.8319552
14201,flaxseed meal,OAT MEAL,0.81283826
14202,apple preserve,APPLE,0.89869213
14206,venison tenderloin steak,BEEF WITH BONE,0.85256886
14215,milk chocolate chip ok,MILK CHOCOLATE,0.9484812
14219,dietz watson provolone cheese,CHEESE SEMIHARD,0.83140033
14220,lamb neck chop,LAMB WITH BONE,0.854236
14225,dipping bread,BREAD WHOLE,0.819653
14230,konafah,QUINOA,0.8333084
14232,non,SOLE,0.90334153
14233,molokhiya,HAKE,0.8405043
14235,pineapple apricot preserve,PINEAPPLE,0.84289485
14237,lobster claw,LOBSTER,0.91283405
14239,maine lobster,LOBSTER,0.81387067
14240,mango coulis,MANGO JUICE,0.89946425
14245,ring onion,ONION,0.92514384
14246,coconut oil no cooking spray,PESTO WITHOUT GARLIC,0.844409
14249,chicken breast lengthwise,CHICKEN WITH BONE,0.8434526
14250,meat lamb,LAMB WITH BONE,0.866377
14251,molokheya,HAKE,0.8402247
14253,basturma pastrami,GRANA PADANO,0.82563865
14254,fideo vermicelli,PARMIGIANO REGGIANO,0.8639067
14256,hickory brown sugar barbeque sauce,CHOCOLATE CREAM COOKY,0.8102863
14257,pork fillet leg,PORK SAUSAGE,0.9018979
14259,parmesan cracker,WHOLEGRAIN CRACKER,0.90422165
14262,gluten cooking oat,OAT MEAL,0.81199914
14266,labneh cheese,CHEESE,0.88406134
14272,honey cinnamon ice cream,HAZELNUT CREAM,0.88061225
14275,moisture mozzarella cheese,CHEESE SEMIHARD,0.8410623
14276,clamshell mushroom,MUSHROOM,0.84334314
14277,ritz everything cracker,WHOLEGRAIN CRACKER,0.8676984
14278,lox salmon,SALMON,0.9183821
14279,ritz bit peanut butter cracker,PEANUT BUTTER,0.83377326
14282,green chile juice,GREEN BEAN,0.8332342
14287,sesame snack,SESAME SEED,0.8464408
14288,liquid bacon dripping,BACON,0.8454969
14290,beef tri tip sirloin,BEEF WITH BONE,0.84815097
14293,beef stew meat chili,BEEF WITH BONE,0.82203174
14300,longhorn colby cheese,CHEESE SEMIHARD,0.8419713
14302,bulk pork breakfast sausage,PORK SAUSAGE,0.8880676
14304,texas cheese toast,CHEESE SEMIHARD,0.8162908
14307,coconut milk yogurt,YOGURT FLAVOUR,0.88658684
14309,chocolate crust,CHOCOLATE,0.9502491
14310,mediterranean tomato oil,TOMATO ARRABBIATA,0.853351
14312,zucchini squash,ZUCCHINI,0.83741534
14315,wheat bun,DURUM WHEAT,0.9118843
14317,tender green bean,GREEN BEAN,0.86928827
14321,gluten purpose baking flour,BUCKWHEAT FLOUR,0.83675134
14322,chocolate chip dark,DARK CHOCOLATE,0.8811591
14324,green pear,GREEN BEAN,0.84002906
14325,butterfish fillet,SPINACH,0.8215908
14327,peanut butter candy,PEANUT BUTTER,0.91558427
14328,olive oil butter,OLIVE OIL,0.86892766
14330,green cabbage leaf,GREEN BEAN,0.92270446
14334,ahi tuna loin,TUNA IN CAN,0.91168094
14337,chicken crackling,CHICKEN WITH BONE,0.84070134
14338,spring lettuce mix,LETTUCE,0.84555256
14340,masa harina flour corn mix,MUNG BEAN FLOUR,0.86307
14342,goat cheese log,GOAT CHEESE,0.91678953
14344,skin chicken breast half,CHICKEN WITH BONE,0.8479563
14356,avocado pesto,AVOCADO,0.910449
14358,oil pork,PORK NECK,0.8708001
14360,orange blossom water extract,ORANGE JUICE,0.85185766
14364,pea bean,BEAN FLOUR,0.820172
14365,apricot nectar orange juice,ORANGE JUICE,0.81930095
14366,salad seed sunflower,SUNFLOWER SEED,0.8740119
14369,lamb neck fillet,LAMB WITH BONE,0.8676228
14370,pepperoncini brine,PEPPER,0.8329284
14376,pea deluxe,PEA,0.84756076
14383,shrimp salad,SHRIMP,0.84690285
14386,veal beef meat,BEEF WITH BONE,0.90250075
14387,manoushi bread dough,BREAD MULTICEREAL,0.8623544
14388,egg yolk vegetable oil,EGG PASTA,0.83022666
14390,dandelion syrup,CASHEW NUT,0.836305
14391,dandelion flower,CAULIFLOWER,0.83231175
14392,pork hock bacon,PORK HAM,0.89840007
14394,without,SOLE,0.877021
14395,rice flour cream,SORGHUM FLOUR,0.83782446
14398,jif peanut butter,PEANUT BUTTER,0.96258926
14399,bulgher wheat,DURUM WHEAT,0.95104986
14400,flat fish,FLATFISH,0.8602645
14402,dawa,HAKE,0.85430306
14403,tunisian almond syrup,ALMOND PASTE,0.8234697
14410,italian lettuce,LETTUCE,0.84760416
14417,almond coriander,ALMOND PASTE,0.8827909
14418,rockfish fillet,ROCK FISH,0.9144467
14419,chicken stock gluten,CHICKEN WITH BONE,0.84225255
14429,bun wheat,DURUM WHEAT,0.90121317
14435,meditteranean olive,OLIVE,0.85665137
14440,almond work,ALMOND,0.91980124
14442,spring wrapper green,GREEN BEAN,0.8172163
14445,yogurt soy,SOY YOGURT,0.9916818
14448,morroccan bread,BREAD MULTICEREAL,0.86840564
14449,mincemeat lamb,LAMB WITH BONE,0.8321563
14450,lavosh cracker,WHOLEGRAIN CRACKER,0.9335816
14451,orange blossom water liqueur,ORANGE JUICE,0.81982994
14457,no soak apricot,PESTO WITHOUT GARLIC,0.83884895
14460,potato patty,POTATO,0.9289553
14462,lentil pea,LENTIL,0.867352
14465,pita bread mini,BREAD MULTICEREAL,0.8725568
14466,chicken roast,CHICKEN WITH BONE,0.8457318
14479,candy coating chocolate chip,HAZELNUT CHOCOLATE,0.8695754
14487,almond oil hazelnut,ALMOND MILK,0.8745365
14492,almond coconut,ALMOND PASTE,0.85098433
14495,samp,HAKE,0.8354137
14498,biltong,CAMEMBERT,0.84160316
14501,tropical fruit pineapple,PINEAPPLE JUICE,0.89901906
14508,rice root,RICE,0.9311565
14511,litchi,PECORINO,0.8531602
14516,pork belly sparerib,PORK HAM,0.8905299
14518,yogurt yogourmet,YOGURT FLAVOUR,0.96226835
14521,chicken tamale beef,CHICKEN WITH BONE,0.8543177
14527,amarula cream,CREAM,0.8761873
14528,tabil see,QUORN,0.8534787
14530,pilchard tomato sauce,TOMATO PEEL,0.877651
14533,salad oil olive,OLIVE OIL,0.83756804
14534,beef pork sparerib,PORK SAUSAGE,0.8860779
14537,anchovy puree,ANCHOVY,0.88120115
14538,pineapple juice peach,PINEAPPLE JUICE,0.83187777
14539,wheat berry sprout,CORNFLAKES CEREAL,0.8253863
14540,cream maybe le,CREAM,0.87808955
14543,halva,HAKE,0.864123
14544,soya cream,SOY CREAM,0.9538455
14546,creamy greek yogurt,YOGURT WHITE,0.8846587
14547,rapoko,HAKE,0.8221641
14550,salad oil peanut,PEANUT OIL,0.85748357
14552,white chocolate syrup,CHOCOLATE CREAM COOKY,0.86357915
14553,purpose vegetable seasoning,VEGETABLE,0.8400588
14557,chocolate bar milk,MILK CHOCOLATE,0.94185555
14564,yak meat beef,BEEF WITH BONE,0.8661083
14570,chicken vegetable are,CHICKEN WITH BONE,0.85219264
14571,mustard green length,GREEN BEAN,0.85154355
14575,chicken breast turkey bacon,CHICKEN WITH BONE,0.821941
14578,red chilies water,RED CHILLI,0.8182597
14580,coconut leaf banana,BANANA,0.86004806
14582,ear mushroom,MUSHROOM,0.8849996
14584,gula,QUINOA,0.839992
14588,mango pineapple,MANGO JUICE,0.9052991
14592,rice cracker biscuit,WHOLEGRAIN CRACKER,0.8214582
14600,pork finely,PORK SAUSAGE,0.90676636
14602,satay peanut sauce,PEANUT PASTE,0.90866053
14604,red syrup,RED CHILLI,0.88616073
14605,prawn powder,PRAWN,0.86169994
14607,pollock fillet,POLLOCK STICK,0.9189579
14613,pork tenderloin chicken breast,CHICKEN WITH BONE,0.8640025
14615,peteh bean,BEAN,0.9288089
14619,kefir cheese,CHEESE,0.8777742
14621,cassata,TANGERIN,0.83885443
14622,pistachio almond,PISTACHIO,0.900156
14624,chickpea juice,CHICKPEA,0.84702814
14626,maida flour pastry,SORGHUM FLOUR,0.8525225
14632,orange juice red wine,WINE RED,0.8712946
14633,prune butter,BUTTER,0.8956803
14634,halvah,HAKE,0.8578874
14637,grape juice concentrate jelly,CRANBERRY JUICE,0.813748
14638,purpose gluten flour,SORGHUM FLOUR,0.8902147
14650,serving vegetable,VEGETABLE,0.8853409
14651,flat wheat noodle,WHEAT PLAIN FLOUR,0.8840979
14652,cherry liquor,CHERRY,0.820912
14655,raspberry preserve matter,RASPBERRY,0.8567624
14657,matzo cracker farfel,WHOLEGRAIN CRACKER,0.8886951
14660,pot greek yogurt,YOGURT FLAVOUR,0.8475828
14670,vegetable bok choy,VEGETABLE,0.8493236
14673,vegetable like sprout,VEGETABLE,0.86906695
14674,oil soybean,SOYBEAN OIL,0.97733027
14677,stock fish,FISH STICK,0.8416303
14687,pork loin julienne,PORK HAM,0.91503316
14689,lingcod,LING,0.84517455
14694,szechwan peanut sauce,PEANUT BUTTER,0.84969586
14696,garlic lime mayonnaise,MAYONNAISE,0.8158524
14702,julienne vegetable celery,CELERY,0.81855696
14705,fruit grape,GRAPE,0.89232576
14710,soybean paste market,SOYBEAN,0.8728917
14711,rice flour noodle,SORGHUM FLOUR,0.86241585
14713,vegetable capsicum,VEGETABLE,0.83119273
14720,anchovy shrimp,SHRIMP,0.84846663
14722,marinade tequilla lime,LIME,0.8282652
14727,clear beef stock,BEEF BONE FREE,0.81520444
14728,soba noodle hair pasta,PASTA,0.8417245
14731,rice mai,RICE,0.93568486
14733,seafood mussel,SWARDFISH,0.8372192
14749,kelp noodle,PRAWN,0.8239047
14750,sugar honey,BEET SUGAR,0.84441817
14752,pork steak chop,PORK WITH BONE,0.8657836
14755,wing bean,BEAN,0.8631177
14757,kikkoman soy glaze,SOY CREAM,0.86139894
14760,baby corn diagonally,CORN CAN,0.86619174
14762,pork shoulder loin,PORK NECK,0.9423098
14773,catfish halibut,CATFISH,0.92018104
14777,beef sirloin tip market,BEEF WITH BONE,0.81579494
14778,red chilli,RED CHILLI,1.0
14784,pork pate cha lua,PORK HAM,0.87592095
14785,ngo om,EMMENTAL,0.84830356
14788,approximately rice vermicelli,RICE MILK,0.8175478
14792,glutinous flour,SORGHUM FLOUR,0.81052387
14795,extra peanut oil,PEANUT OIL,0.88993317
14796,fish powder,HAKE FISH STICK,0.8559685
14799,spreadable pork,PORK SAUSAGE,0.8232808
14802,rice noodle wide,RICE MILK,0.826049
14803,rice ball,RICE,0.9069004
14808,vietnamese pork,PORK HAM,0.85715157
14809,oyster shrimp,SHRIMP,0.8808423
14813,brine from gherkin,GHERKIN,0.8559684
14816,green bean jelly,GREEN BEAN,0.8640218
14821,mung bean noodle green,GREEN BEAN IN CAN,0.85086584
14822,substitute mackerel,MACKEREL,0.8695569
14823,coconut juice soda,COCONUT MILK,0.85431874
14825,arab flat bread,BREAD PLAIN,0.8352293
14826,lamb head,LAMB WITH BONE,0.83997446
14827,lamb tongue,LAMB WITH BONE,0.8349688
14831,olive calamata,OLIVE,0.9123796
14832,bundle rice vermicelli,RICE MILK,0.81705815
14833,mousto,WHITING,0.8387454
14836,wheat bulghar,DURUM WHEAT,0.90565753
14839,lamb pluck,LAMB WITH BONE,0.8734206
14841,vegetable tomato zucchini,TOMATO CHOP,0.869683
14843,type,QUORN,0.8546998
14847,trident rice vermicelli,RICE MILK,0.81501913
14850,swai fillet,PLAICE,0.81879956
14851,red pepper length,RED CHILLI,0.86979926
14852,cashew oil,CASHEW NUT,0.8620171
14862,rice flour white,WHOLE WHEAT FLOUR,0.82986623
14865,tangerine juice concentrate,CRANBERRY JUICE,0.83289135
14868,soybean sauce,SOYBEAN OIL,0.9065223
14871,cream qashta,CREAM,0.898096
14872,yeast water,YEAST LIQUID,0.95462936
14877,brand mango juice,MANGO JUICE,0.95214087
14878,carrot green,GREEN BEAN,0.87472117
14880,meyer lemon well,LEMON,0.81256884
14882,greek yogurt chobani non,YOGURT WHITE,0.83786166
14884,apricot fruit jam,CRANBERRY JUICE,0.8516084
14887,chicken stock oxo cube,CHICKEN WITH BONE,0.83517957
14893,wide egg noodle batch,EGG PASTA,0.83180666
14895,attar sugar syrup,BEET SUGAR,0.85411793
14896,cream filling,CREAM,0.95924723
14898,wheat hour,WHEAT,0.87017256
14899,chaimen,MILLET,0.8769951
14900,kimion,HAKE,0.8696139
14901,agave sugar,BEET SUGAR,0.87187624
14909,na'an bread,BREAD WHOLE,0.9122759
14912,gefilte fish,MAKEREL FISH STICK,0.8845129
14914,corn oil more,CORN CAN,0.864412
14918,mulberry cranberry,CRANBERRY,0.93661445
14920,vegetable broth chicken stock,CHICKEN WITH BONE,0.8434477
14925,head fish,FISH STICK,0.909825
14928,grilling chicken flavor,CHICKEN WITH BONE,0.814171
14933,bun grain,MILLET FLOUR,0.8393702
14934,leafy green spinach,GREEN BEAN,0.8496723
14936,asst vegetable,VEGETABLE,0.9307728
14941,rice noodle bean,MUNG BEAN FLOUR,0.85270965
14945,kimion cumin,QUORN,0.86547494
14948,mini graham cracker tart crust,FLAVOR CRACKER,0.8507108
14949,khubz,GHERKIN,0.8347562
14954,chicken chilli,CHICKEN WITH BONE,0.839741
14956,labneh yogurt cheese,SOY YOGURT,0.91696024
14957,wheat pit bread,WHOLE WHEAT FLOUR,0.87890285
14958,olive oil plus matzo,OLIVE OIL,0.8784039
14959,plum filling,PLUM,0.91602737
14960,egg yolk revision below,EGGPLANT,0.8155423
14964,pea carrot corn,CORNFLAKES CEREAL,0.83676887
14965,chicken tender tenderloin,CHICKEN WITH BONE,0.8498598
14966,deep red rose petal,WINE RED,0.8186565
14967,chicken thigh lengthwise,CHICKEN WITH BONE,0.8219828
14969,that,EMMENTAL,0.8485135
14973,egg put,EGG,0.9648489
14978,ball bean noodle,BEAN FLOUR,0.8328319
14980,gai lan broccoli leaf,BROCCOLI,0.8186282
14981,beef grain,BEEF WITH BONE,0.83618546
14988,flour cake,CAKE,0.8793758
14992,mushroom stock see,MUSHROOM,0.8395138
14996,cod cheek,COD,0.90479255
14998,egg noodle lo mein,EGG PASTA,0.88129985
14999,vh cooking sauce,COOKY,0.8222743
15004,apple jelly apricot jam,CRANBERRY JUICE,0.847785
15007,flatfish fish fillet,COD FISH STICK,0.8586068
15008,soy ham,SOY BURGER,0.8835765
15010,baby corn spear,CORN CAN,0.8607968
15011,mushroom chinese,MUSHROOM,0.8338846
15013,vegetable been shoot,VEGETABLE,0.8285847
15015,pork chop strip,PORK NECK,0.8569046
15021,orange juice next time,ORANGE JUICE,0.8485414
15022,sesame dressing,SESAME SEED,0.897719
15028,mai,HAKE,0.83086866
15035,turkey skin,TURKEY WITH BONE,0.87211
15036,knob vegetable,VEGETABLE,0.87298024
15039,dynasty sesame oil,SESAME SEED,0.88353324
15042,tahini paste sesame seed,SESAME SEED,0.83691275
15043,noh chicken seasoning,CHICKEN WITH BONE,0.81601804
15045,peanut oil consider,PEANUT OIL,0.9527722
15046,punnet baby corn diagonally,CORNFLAKES CEREAL,0.8700652
15050,sunflower oil chicken meat,CHICKEN WITH BONE,0.8108014
15052,plum liquid,PLUM,0.9240151
15054,stir pepper,PEPPER,0.8615074
15057,peanut oil cooking,PEANUT OIL,0.8696099
15060,egg noodle oil,EGG PASTA,0.88112175
15067,pork chinese,PORK HAM,0.8886681
15070,sunflower oil pork,PORK HAM,0.8264026
15071,sunflower oil butter,SUNFLOWER OIL,0.8951616
15078,picnic pork roast belly,PORK SAUSAGE,0.8410189
15083,pork tenderloin cutlet,PORK SAUSAGE,0.8742
15090,jumbo prawn,PRAWN,0.8202881
15091,pack bean curd,BEAN FLOUR,0.84116304
15093,dl vegetable stock,VEGETABLE,0.84091306
15101,rice noodle bean thread,MUNG BEAN FLOUR,0.8682307
15107,char pork,PORK NECK,0.92403114
15110,jumbo biscuit,WHOLEGRAIN CRACKER,0.8175001
15113,anchovy ikan,ANCHOVY,0.9487985
15114,orange citrus peel,ORANGE JUICE,0.8621544
15117,moo,QUORN,0.8488469
15118,planter peanut oil,PEANUT OIL,0.93138826
15119,lapsand,CARROB,0.8172208
15123,white wheat noodle,WHOLE WHEAT FLOUR,0.8137919
15126,sea cucumber,CUCUMBER,0.8510238
15127,rack american pork,PORK HAM,0.82063246
15129,vegetable eggplant green bean,GREEN BEAN,0.85715747
15131,sesame paste water,SESAME SEED,0.8678229
15134,chinese wheat flour noodle,WHOLE WHEAT FLOUR,0.8167962
15137,pork loin baby back rib,PORK WITH BONE,0.8556998
15139,tbsps peanut oil,PEANUT OIL,0.95480216
15145,bean paste sauce,BEAN FLOUR,0.85372525
15148,asian sesame seed oil,SESAME SEED,0.8637842
15149,char siu pork roast,PORK SAUSAGE,0.87868077
15153,fish fillet trout,TROUT,0.9070043
15154,salt pepper soy sauce,SOY CREAM,0.83338124
15155,shrimp mince,SHRIMP,0.9038013
15158,chinese,MANDARIN,0.82695657
15161,planter fancy cashew,CASHEW NUT,0.84335065
15165,orange opt,ORANGE,0.9580867
15171,beef frying steak strip,BEEF WITH BONE,0.8411006
15174,lime mahi,LIME,0.9304275
15183,cashew milk,CASHEW NUT,0.8526678
15184,red pepper mean,RED CHILLI,0.8692186
15185,pork tenderloin butt,PORK SAUSAGE,0.8958333
15188,soy ginger broth,SOY CREAM,0.82897323
15192,rock cod fish,COD FISH STICK,0.90368664
15198,foil banana leaf,BANANA,0.87258375
15200,chutney sauce,SPINACH,0.8262439
15202,wheat starch flour,WHOLE WHEAT FLOUR,0.9386188
15204,peanut coarsely,PEANUT,0.83006936
15206,thread egg noodle,EGG PASTA,0.8989108
15210,gluten chicken,CHICKEN WITH BONE,0.86492246
15213,coconut cream powder,COCONUT MILK,0.85588396
15218,naan bread crust,BREAD WHOLE,0.8917239
15220,egg noodle chinese,EGG PASTA,0.83097565
15228,baby corn coarsely,CORN CAN,0.8135133
15231,trident baby corn,CORN CAN,0.84169304
15233,vegetable mustard green,GREEN BEAN,0.84418035
15237,pork chop rib,PORK WITH BONE,0.8941113
15240,baby corn lengthways,CORN CAN,0.8807222
15246,planter peanut,PEANUT PASTE,0.88001794
15250,torani mango syrup,MANGO JUICE,0.90044224
15257,rice flour water,RICE MILK,0.8792219
15264,gingerroot out,GINGER,0.83339214
15267,seasoning soy sauce sugar,SOY CREAM,0.8408001
15270,blachan,QUORN,0.82409847
15271,dole reg,GHERKIN,0.8259879
15277,sesame oil choice,SESAME SEED,0.8794552
15282,pineapple juice chunk,PINEAPPLE JUICE,0.9532551
15285,dole orange peach mango juice concentrate,MANGO JUICE,0.8136579
15286,stirfry vegetable,OAT MEAL,0.83097935
15287,vegetable oil chicken,CHICKEN WITH BONE,0.8479043
15295,dekuyper pineapple,PINEAPPLE,0.9188794
15296,apple cider syrup,APPLE JUICE,0.87640935
15299,yard bean,BEAN,0.83528924
15302,pork sparerib butcher,PORK SAUSAGE,0.8349254
15304,oil sesame,SESAME SEED,0.8559389
15307,kway teow,HAKE,0.83878064
15308,sugar pancake syrup,CHOCOLATE CREAM COOKY,0.8442669
15311,young green bean,GREEN BEAN,0.9248156
15317,tofurkey,HAKE,0.8528792
15324,sesame peanut oil,PEANUT OIL,0.8842156
15331,satay peanut sauce coconut milk,COCONUT MILK,0.8548977
15335,center pork rib chop,PORK SAUSAGE,0.86875236
15338,mandarin orange wedge juice,ORANGE JUICE,0.8250838
15339,mung bean yellow,BEAN FLOUR,0.8522771
15340,mange tout,HAKE,0.8263274
15345,coriander seed root,CAULIFLOWER,0.8149252
15348,sauce pepper,PEPPER,0.836251
15349,chicken breast pepper,CHICKEN WITH BONE,0.85962665
15356,egg noodle weight,EGG PASTA,0.85339606
15361,straight,SOLE,0.8354708
15365,lemon sole,LEMON,0.9452451
15367,coconut juice orange,ORANGE JUICE,0.8549279
15369,red pepper hot,RED CHILLI,0.8149616
15376,catfish meat,CATFISH,0.86849886
15378,mexi corn,CORN CAN,0.8903694
15383,goya tomato sauce,TOMATO PEEL,0.9041822
15395,chicken fajita seasoning,CHICKEN WITH BONE,0.8160534
15396,cornbread crust,CORNFLAKES CEREAL,0.8647257
15397,chicken topping,CHICKEN WITH BONE,0.87796324
15398,chicken filling,CHICKEN WITH BONE,0.8795351
15399,block cheddar cheese,CHEESE SEMIHARD,0.8732589
15402,breakfast pork sausage,PORK SAUSAGE,0.8934825
15404,colby pepperjack cheese,CHEESE SEMIHARD,0.840493
15405,rancherito cheese,CHEESE SEMIHARD,0.81083643
15406,tzatziki sauce cucumber,CUCUMBER,0.8614518
15407,yellow corn kernel,CORNFLAKES CEREAL,0.81201386
15414,queso quesadilla cheese,CHEESE SEMIHARD,0.8694002
15418,lime mayonnaise,MAYONNAISE,0.87167454
15420,chipotle cream sauce,CHOCOLATE CREAM COOKY,0.8580307
15425,kraft cheddar monterey jack cheese,CHEESE SEMIHARD,0.83172745
15427,up deli rotisserie chicken,CHICKEN WITH BONE,0.8153323
15428,cheddar swiss cheese,CHEESE SEMIHARD,0.8371369
15429,chicken marinade,CHICKEN WITH BONE,0.88205165
15432,pepper from,PEPPER,0.9418323
15433,masa corn flour meal,MAIZE FLOUR,0.87818897
15434,jumbo english muffin,CRISPBREAD,0.8129797
15438,beef chuck roast meat,BEEF WITH BONE,0.8409184
15439,corn bread topping,CORNFLAKES CEREAL,0.84647965
15442,simple beef mixture,BEEF BONE FREE,0.8553793
15445,goya pineapple chunk,PINEAPPLE JUICE,0.90351886
15446,tex tomato,TOMATO,0.85578734
15451,queso cheese,CHEESE,0.8802949
15454,process cheese food,CHEESE SEMIHARD,0.8904522
15455,enchilada,GRANA PADANO,0.8510659
15456,plain tortilla chip,PLAIN CRACKER,0.86801183
15458,cellentani pasta,PASTA,0.8337718
15464,goya corn oil,CORN CAN,0.858955
15465,sazon goya without annatto,PESTO WITHOUT GARLIC,0.8208511
15470,celery diagonally,CELERY,0.8724488
15473,spicy tomato,TOMATO,0.8153776
15474,kernel corn pepper,CORNFLAKES CEREAL,0.85564625
15476,pumpkin flower,PUMPKIN,0.86976975
15482,shrimp powder,SHRIMP,0.8747839
15488,king mackerel fillet,MACKEREL,0.8176253
15492,dietz,CAMEMBERT,0.8177666
15495,wheat tortilla wrap,WHOLE WHEAT FLOUR,0.8789985
15497,bean cheese burrito,CHEESE SEMIHARD,0.8353116
15501,brown green lentil,GREEN BEAN,0.8821986
15510,chicken tamale,CHICKEN WITH BONE,0.8793595
15514,corn flour tortilla,CORNFLAKES CEREAL,0.8823598
15516,bannock,CAMEMBERT,0.8101837
15517,cow milk cheese,COW MILK,0.9032793
15522,longhorn cheddar cheese,CHEESE SEMIHARD,0.8647489
15523,sopes,HAKE,0.88387346
15526,fig jelly,FIG JUICE,0.88062185
15528,chili tomato,TOMATO CHOP,0.8745538
15530,red tostada shell,RED CHILLI,0.81053615
15538,paper onion,ONION,0.8838745
15542,goat leg,GOAT CHEESE,0.8106556
15544,lime wheel,LIME,0.9319477
15546,lemon flavor yogurt,YOGURT FLAVOUR,0.8970586
15547,cracker barrel,WHOLEGRAIN CRACKER,0.8833004
15550,jigger orange juice,ORANGE JUICE,0.8462391
15551,wedge orange,ORANGE,0.8959594
15553,masa harina corn mix,CORN CAN,0.863051
15555,pinole maize flour,MAIZE FLOUR,0.95650995
15563,soy burger crumbles,SOY BURGER,0.82289684
15565,turkey burger,TURKEY WITH BONE,0.83805907
15570,southwestern vegetable,VEGETABLE,0.86918306
15573,star pasta,PASTA,0.85410905
15575,mini corn tortilla chip,CORNFLAKES CEREAL,0.876215
15576,devil chocolate cake mix,CHOCOLATE CREAM COOKY,0.84547305
15581,cajeta milk syrup,MILK CHOCOLATE,0.8652686
15582,espresso coffee granule,COFFEE POWDER,0.863479
15588,white red burgundy wine,WINE RED,0.84144926
15589,stem ginger,GINGER,0.84337735
15591,pork sausagemeat,PORK SAUSAGE,0.96460366
15593,wedge cucumber,CUCUMBER,0.9357828
15594,scone,MILLET,0.8398728
15595,cox apple,APPLE,0.8994
15597,homestyle beef gravy,BEEF WITH BONE,0.84793156
15598,marrons chestnut,CHESTNUT,0.88900197
15599,prune plum,PLUM,0.83163756
15602,milk chocolate caramel nougat bar,MILK CHOCOLATE,0.8723835
15603,bread pudding,BREAD WHOLE,0.8495519
15604,link pork sausage,PORK SAUSAGE,0.96850157
15608,mincemeat filling,OAT MEAL,0.8460289
15610,chicken lamb stock,CHICKEN WITH BONE,0.85085285
15611,beef bacon dripping,BACON,0.83443755
15616,aji pepper,PEPPER,0.89577293
15617,aji amarillo,QUINOA,0.8358615
15620,pineapple vodka,PINEAPPLE JUICE,0.8330662
15622,pimiento olive,OLIVE,0.90240467
15627,cook vareniky,COOKY,0.8167135
15629,kefir,HAKE,0.87330294
15630,struesel topping,PLAICE,0.8325871
15632,wheat pastry crust,WHOLE WHEAT FLOUR,0.88135415
15633,yeast extract spread,YEAST COMPRESS,0.8926865
15634,garnish peanut,PEANUT PASTE,0.94278544
15635,chocolate topping,CHOCOLATE,0.9703842
15639,carp roe,CARP,0.9206399
15641,brine feta cheese,CHEESE SEMIHARD,0.9031286
15646,cream sauce layer,CHOCOLATE CREAM COOKY,0.8591844
15651,pork tenderloin medallion,PORK HAM,0.8874453
15652,lamb skewer,LAMB WITH BONE,0.8670187
15654,half leg lamb,LAMB WITH BONE,0.81361866
15658,perciatelli pasta,PASTA,0.86799663
15659,mafalda pasta mini,PASTA,0.8441456
15660,italian meringue chocolate cream filling,CHOCOLATE CREAM COOKY,0.8591426
15662,chicken breast chunk,CHICKEN WITH BONE,0.896788
15663,tri rotini pasta,PASTA,0.8497611
15665,quark cream,CREAM,0.9005765
15668,fruity red wine,WINE RED,0.90221417
15670,cream wheat cereal,CORNFLAKES CEREAL,0.8599659
15671,cottage cheese milk,CHEESE SEMIHARD,0.8462675
15673,butter sugar,BUTTER,0.8551637
15674,fillet pork sirloin,PORK SAUSAGE,0.86023116
15675,tomato water,TOMATO,0.9428874
15678,sunflower kernel,SUNFLOWER SEED,0.94805455
15679,tomato vinaigrette,TOMATO ARRABBIATA,0.89635026
15681,pasta salad,PASTA,0.83136356
15687,jalapeno cheese dip,CHEESE SEMIHARD,0.8571392
15691,red quinoa,RED CHILLI,0.8647479
15693,beef sirloin tip roast,BEEF WITH BONE,0.8190375
15696,goya pea,PEA,0.8836336
15700,llautias,QUINOA,0.8553978
15707,organic tomato sauce,TOMATO PUREE,0.8385651
15708,vanilla bean ice cream,HAZELNUT CREAM,0.8516939
15713,tomato chipotle,TOMATO CHOP,0.9294685
15714,corn salsa,CORN CAN,0.847316
15715,orange beverage,ORANGE JUICE,0.87878525
15717,garlic cheese spread,CHEESE SEMIHARD,0.8328467
15718,mango cube,MANGO JUICE,0.88449657
15720,chive cream cheese,CHOCOLATE CREAM COOKY,0.8242331
15723,basket cherry tomato,TOMATO PEEL,0.82860464
15727,orange segment,ORANGE,0.95582247
15728,tortilla crisp,FLAVOR CRACKER,0.81265575
15732,ham meat spread,PORK HAM,0.8575821
15741,thompson raisin,RAISIN,0.8910744
15743,queijo coalho cheese curd,CHEESE SEMIHARD,0.85558856
15744,crumb,OAT,0.844443
15746,rack beef rib,BEEF WITH BONE,0.90026194
15753,panquehue cheese,CHEESE,0.8742307
15758,red aji pepper,RED CHILLI,0.84833294
15762,dill pickle brine,KETCHUP,0.8121985
15763,peel lime,LIME,0.8676229
15766,beef sirloin steak grain,BEEF WITH BONE,0.8655621
15767,overripe banana,BANANA,0.8382637
15777,lemon rum,LEMON,0.83801526
15784,microwaveable broccoli cheese sauce,CHEESE SEMIHARD,0.8387009
